Date,adj close_aapl,close_aapl,high_aapl,low_aapl,open_aapl,volume_aapl
2021-03-12,118.24140930175781,121.02999877929688,121.16999816894531,119.16000366210938,120.4000015258789,88105100
2021-03-15,121.13320922851562,123.98999786376953,124.0,120.41999816894531,121.41000366210938,92403800
2021-03-16,122.67681121826172,125.56999969482422,127.22000122070312,124.72000122070312,125.69999694824219,115227900
2021-03-17,121.8854751586914,124.76000213623047,125.86000061035156,122.33999633789062,124.05000305175781,111932600
2021-03-18,117.75294494628906,120.52999877929688,123.18000030517578,120.31999969482422,122.87999725341797,121229700
2021-03-19,117.22537231445312,119.98999786376953,121.43000030517578,119.68000030517578,119.9000015258789,185549500
2021-03-22,120.54704284667969,123.38999938964844,123.87000274658203,120.26000213623047,120.33000183105469,111912300
2021-03-23,119.71662139892578,122.54000091552734,124.23999786376953,122.13999938964844,123.33000183105469,95467100
2021-03-24,117.32306671142578,120.08999633789062,122.9000015258789,120.06999969482422,122.81999969482422,88530500
2021-03-25,117.81153869628906,120.58999633789062,121.66000366210938,119.0,119.54000091552734,98844700
2021-03-26,118.41727447509766,121.20999908447266,121.4800033569336,118.91999816894531,120.3499984741211,94071200
2021-03-29,118.5931167602539,121.38999938964844,122.58000183105469,120.7300033569336,121.6500015258789,80819200
2021-03-30,117.137451171875,119.9000015258789,120.4000015258789,118.86000061035156,120.11000061035156,85671900
2021-03-31,119.33560943603516,122.1500015258789,123.5199966430664,121.1500015258789,121.6500015258789,118323800
2021-04-01,120.16600799560547,123.0,124.18000030517578,122.48999786376953,123.66000366210938,75089100
2021-04-05,122.99919128417969,125.9000015258789,126.16000366210938,123.06999969482422,123.87000274658203,88651200
2021-04-06,123.30207061767578,126.20999908447266,127.12999725341797,125.6500015258789,126.5,80171300
2021-04-07,124.95313262939453,127.9000015258789,127.91999816894531,125.13999938964844,125.83000183105469,83466700
2021-04-08,127.3564224243164,130.36000061035156,130.38999938964844,128.52000427246094,128.9499969482422,88844600
2021-04-09,129.93557739257812,133.0,133.0399932861328,129.47000122070312,129.8000030517578,106686700
2021-04-12,128.21617126464844,131.24000549316406,132.85000610351562,130.6300048828125,132.52000427246094,91420000
2021-04-13,131.3326416015625,134.42999267578125,134.66000366210938,131.92999267578125,132.44000244140625,91266500
2021-04-14,128.9879608154297,132.02999877929688,135.0,131.66000366210938,134.94000244140625,87222800
2021-04-15,131.4010467529297,134.5,135.0,133.63999938964844,133.82000732421875,89347100
2021-04-16,131.0688934326172,134.16000366210938,134.6699981689453,133.27999877929688,134.3000030517578,84922400
2021-04-19,131.7332305908203,134.83999633789062,135.47000122070312,133.33999633789062,133.50999450683594,94264200
2021-04-20,130.04307556152344,133.11000061035156,135.52999877929688,131.80999755859375,135.02000427246094,94812300
2021-04-21,130.42410278320312,133.5,133.75,131.3000030517578,132.36000061035156,68847100
2021-04-22,128.90003967285156,131.94000244140625,134.14999389648438,131.41000366210938,133.0399932861328,84566500
2021-04-23,131.22523498535156,134.32000732421875,135.1199951171875,132.16000366210938,132.16000366210938,78657500
2021-04-26,131.61599731445312,134.72000122070312,135.05999755859375,133.55999755859375,134.8300018310547,66905100
2021-04-27,131.2935791015625,134.38999938964844,135.41000366210938,134.11000061035156,135.00999450683594,66015800
2021-04-28,130.50225830078125,133.5800018310547,135.02000427246094,133.0800018310547,134.30999755859375,107760100
2021-04-29,130.40457153320312,133.47999572753906,137.07000732421875,132.4499969482422,136.47000122070312,151101000
2021-04-30,128.43112182617188,131.4600067138672,133.55999755859375,131.07000732421875,131.77999877929688,109839500
2021-05-03,129.48619079589844,132.5399932861328,134.07000732421875,131.8300018310547,132.0399932861328,75135100
2021-05-04,124.9042739868164,127.8499984741211,131.49000549316406,126.69999694824219,131.19000244140625,137564700
2021-05-05,125.14850616455078,128.10000610351562,130.4499969482422,127.97000122070312,129.1999969482422,84000900
2021-05-06,126.75071716308594,129.74000549316406,129.75,127.12999725341797,127.88999938964844,78128300
2021-05-07,127.42599487304688,130.2100067138672,131.25999450683594,129.47999572753906,130.85000610351562,78973300
2021-05-10,124.13780212402344,126.8499984741211,129.5399932861328,126.80999755859375,129.41000366210938,88071200
2021-05-11,123.21791076660156,125.91000366210938,126.2699966430664,122.7699966430664,123.5,126142800
2021-05-12,120.14505004882812,122.7699966430664,124.63999938964844,122.25,123.4000015258789,112172300
2021-05-13,122.29801940917969,124.97000122070312,126.1500015258789,124.26000213623047,124.58000183105469,105861300
2021-05-14,124.72499084472656,127.44999694824219,127.88999938964844,125.8499984741211,126.25,81918000
2021-05-17,123.57019805908203,126.2699966430664,126.93000030517578,125.16999816894531,126.81999969482422,74244600
2021-05-18,122.18057250976562,124.8499984741211,126.98999786376953,124.77999877929688,126.55999755859375,63342900
2021-05-19,122.02400970458984,124.69000244140625,124.91999816894531,122.86000061035156,123.16000366210938,92612000
2021-05-20,124.58797454833984,127.30999755859375,127.72000122070312,125.0999984741211,125.2300033569336,76857100
2021-05-21,122.74817657470703,125.43000030517578,128.0,125.20999908447266,127.81999969482422,79295400
2021-05-24,124.38246154785156,127.0999984741211,127.94000244140625,125.94000244140625,126.01000213623047,63092900
2021-05-25,124.1867446899414,126.9000015258789,128.32000732421875,126.31999969482422,127.81999969482422,72009500
2021-05-26,124.13780212402344,126.8499984741211,127.38999938964844,126.41999816894531,126.95999908447266,56575900
2021-05-27,122.60138702392578,125.27999877929688,127.63999938964844,125.08000183105469,126.44000244140625,94625600
2021-05-28,121.94571685791016,124.61000061035156,125.80000305175781,124.55000305175781,125.56999969482422,71311100
2021-06-01,121.62277221679688,124.27999877929688,125.3499984741211,123.94000244140625,125.08000183105469,67637100
2021-06-02,122.38607025146484,125.05999755859375,125.23999786376953,124.05000305175781,124.27999877929688,59278900
2021-06-03,120.89859008789062,123.54000091552734,124.8499984741211,123.12999725341797,124.68000030517578,76229200
2021-06-04,123.19834899902344,125.88999938964844,126.16000366210938,123.8499984741211,124.06999969482422,75169300
2021-06-07,123.20812225341797,125.9000015258789,126.31999969482422,124.83000183105469,126.16999816894531,71057600
2021-06-08,124.03016662597656,126.73999786376953,128.4600067138672,126.20999908447266,126.5999984741211,74403800
2021-06-09,124.41182708740234,127.12999725341797,127.75,126.5199966430664,127.20999908447266,56877900
2021-06-10,123.41364288330078,126.11000061035156,128.19000244140625,125.94000244140625,127.0199966430664,71186400
2021-06-11,124.62711334228516,127.3499984741211,127.44000244140625,126.0999984741211,126.52999877929688,53522400
2021-06-14,127.69019317626953,130.47999572753906,130.5399932861328,127.06999969482422,127.81999969482422,96906500
2021-06-15,126.86817932128906,129.63999938964844,130.60000610351562,129.38999938964844,129.94000244140625,62746300
2021-06-16,127.36723327636719,130.14999389648438,130.88999938964844,128.4600067138672,130.3699951171875,91815000
2021-06-17,128.97222900390625,131.7899932861328,132.5500030517578,129.64999389648438,129.8000030517578,96721700
2021-06-18,127.67064666748047,130.4600067138672,131.50999450683594,130.24000549316406,130.7100067138672,108953300
2021-06-21,129.4713134765625,132.3000030517578,132.41000366210938,129.2100067138672,130.3000030517578,79663300
2021-06-22,131.1153564453125,133.97999572753906,134.0800018310547,131.6199951171875,132.1300048828125,74783600
2021-06-23,130.84133911132812,133.6999969482422,134.32000732421875,133.22999572753906,133.77000427246094,60214200
2021-06-24,130.5575714111328,133.41000366210938,134.63999938964844,132.92999267578125,134.4499969482422,68711000
2021-06-25,130.26397705078125,133.11000061035156,133.88999938964844,132.80999755859375,133.4600067138672,70783700
2021-06-28,131.89828491210938,134.77999877929688,135.25,133.35000610351562,133.41000366210938,62111300
2021-06-29,133.41510009765625,136.3300018310547,136.49000549316406,134.35000610351562,134.8000030517578,64556100
2021-06-30,134.0316619873047,136.9600067138672,137.41000366210938,135.8699951171875,136.1699981689453,63261400
2021-07-01,134.33506774902344,137.27000427246094,137.3300018310547,135.75999450683594,136.60000610351562,52485800
2021-07-02,136.967529296875,139.9600067138672,140.0,137.75,137.89999389648438,78852600
2021-07-06,138.98345947265625,142.02000427246094,143.14999389648438,140.07000732421875,140.07000732421875,108181800
2021-07-07,141.47894287109375,144.57000732421875,144.88999938964844,142.66000366210938,143.5399932861328,104911600
2021-07-08,140.17739868164062,143.24000549316406,144.05999755859375,140.6699981689453,141.5800018310547,105575500
2021-07-09,142.0074005126953,145.11000061035156,145.64999389648438,142.64999389648438,142.75,99890800
2021-07-12,141.41043090820312,144.5,146.32000732421875,144.0,146.2100067138672,76299700
2021-07-13,142.52606201171875,145.63999938964844,147.4600067138672,143.6300048828125,144.02999877929688,100827100
2021-07-14,145.9610137939453,149.14999389648438,149.57000732421875,147.67999267578125,148.10000610351562,127050800
2021-07-15,145.30532836914062,148.47999572753906,150.0,147.08999633789062,149.24000549316406,106820300
2021-07-16,143.26004028320312,146.38999938964844,149.75999450683594,145.8800048828125,148.4600067138672,93251400
2021-07-19,139.40428161621094,142.4499969482422,144.07000732421875,141.6699981689453,143.75,121434600
2021-07-20,143.02516174316406,146.14999389648438,147.10000610351562,142.9600067138672,143.4600067138672,96350000
2021-07-21,142.29119873046875,145.39999389648438,146.1300048828125,144.6300048828125,145.52999877929688,74993500
2021-07-22,143.66128540039062,146.8000030517578,148.1999969482422,145.80999755859375,145.94000244140625,77338200
2021-07-23,145.38363647460938,148.55999755859375,148.72000122070312,146.9199981689453,147.5500030517578,71447400
2021-07-26,145.80445861816406,148.99000549316406,149.8300018310547,147.6999969482422,148.27000427246094,72434100
2021-07-27,143.6319122314453,146.77000427246094,149.2100067138672,145.5500030517578,149.1199951171875,104818600
2021-07-28,141.88018798828125,144.97999572753906,146.97000122070312,142.5399932861328,144.80999755859375,118931200
2021-07-29,142.52606201171875,145.63999938964844,146.5500030517578,144.5800018310547,144.69000244140625,56699500
2021-07-30,142.74134826660156,145.86000061035156,146.3300018310547,144.11000061035156,144.3800048828125,70440600
2021-08-02,142.4086456298828,145.52000427246094,146.9499969482422,145.25,146.36000061035156,62880000
2021-08-03,144.20928955078125,147.36000061035156,148.0399932861328,145.17999267578125,145.80999755859375,64786600
2021-08-04,143.80807495117188,146.9499969482422,147.7899932861328,146.27999877929688,147.27000427246094,56368300
2021-08-05,143.91567993164062,147.05999755859375,147.83999633789062,146.1699981689453,146.97999572753906,46397700
2021-08-06,143.22964477539062,146.13999938964844,147.11000061035156,145.6300048828125,146.35000610351562,54126800
2021-08-09,143.18064880371094,146.08999633789062,146.6999969482422,145.52000427246094,146.1999969482422,48908700
2021-08-10,142.70040893554688,145.60000610351562,147.7100067138672,145.3000030517578,146.44000244140625,69023100
2021-08-11,142.9552459716797,145.86000061035156,146.72000122070312,145.52999877929688,146.0500030517578,48493500
