Date,adj close_msft,close_msft,high_msft,low_msft,open_msft,volume_msft
2021-08-12,280.351318359375,289.80999755859375,289.9700012207031,286.3399963378906,286.6300048828125,14561300
2021-08-13,283.2920837402344,292.8500061035156,292.8999938964844,289.29998779296875,289.4800109863281,18249000
2021-08-16,284.98492431640625,294.6000061035156,294.82000732421875,290.0199890136719,293.19000244140625,22507600
2021-08-17,283.5145263671875,293.0799865722656,293.42999267578125,291.0799865722656,292.3900146484375,20075300
2021-08-18,281.7796936035156,290.7300109863281,294.82000732421875,290.2699890136719,292.0400085449219,21813000
2021-08-19,287.6336669921875,296.7699890136719,297.4700012207031,288.6400146484375,288.69000244140625,29850500
2021-08-20,294.99005126953125,304.3599853515625,305.8399963378906,298.05999755859375,299.7200012207031,40817600
2021-08-23,295.2711181640625,304.6499938964844,305.3999938964844,301.8500061035156,303.25,22830200
2021-08-24,293.3036193847656,302.6199951171875,305.6499938964844,302.0,305.0199890136719,18175800
2021-08-25,292.7124328613281,302.010009765625,304.5899963378906,300.4200134277344,304.29998779296875,20006100
2021-08-26,289.88232421875,299.0899963378906,302.42999267578125,298.95001220703125,300.989990234375,17666100
2021-08-27,290.492919921875,299.7200012207031,300.8699951171875,296.8299865722656,298.989990234375,22605700
2021-08-30,294.2438049316406,303.5899963378906,304.2200012207031,301.05999755859375,301.1199951171875,16348100
2021-08-31,292.5863952636719,301.8800048828125,304.5,301.5,304.4200134277344,26285300
2021-09-01,292.53790283203125,301.8299865722656,305.19000244140625,301.489990234375,302.8699951171875,18983800
2021-09-02,291.87890625,301.1499938964844,303.3599853515625,300.17999267578125,302.20001220703125,16285600
2021-09-03,291.869140625,301.1400146484375,302.6000061035156,300.260009765625,300.989990234375,14747900
2021-09-07,290.9387512207031,300.17999267578125,301.0899963378906,298.20001220703125,301.010009765625,17180400
2021-09-08,290.96783447265625,300.2099914550781,300.6099853515625,297.4700012207031,299.7799987792969,15046800
2021-09-09,288.0989685058594,297.25,302.1400146484375,297.0,300.82000732421875,19927000
2021-09-10,286.60638427734375,295.7099914550781,299.9200134277344,295.3800048828125,298.4200134277344,19633400
2021-09-13,287.8469543457031,296.989990234375,298.5400085449219,294.0799865722656,297.54998779296875,23652900
2021-09-14,290.5606994628906,299.7900085449219,301.3900146484375,298.1000061035156,299.55999755859375,21853400
2021-09-15,295.43585205078125,304.82000732421875,305.32000732421875,301.82000732421875,303.260009765625,28356300
2021-09-16,295.8235778808594,305.2200012207031,305.30999755859375,300.760009765625,303.760009765625,19550800
2021-09-17,290.6383056640625,299.8699951171875,304.5,299.5299987792969,304.1700134277344,41372500
2021-09-20,285.23974609375,294.29998779296875,298.7200012207031,289.5199890136719,296.3299865722656,38278700
2021-09-21,285.72430419921875,294.79998779296875,297.5400085449219,294.07000732421875,295.69000244140625,22364100
2021-09-22,289.38800048828125,298.5799865722656,300.2200012207031,294.510009765625,296.7300109863281,26626300
2021-09-23,290.3378601074219,299.55999755859375,300.8999938964844,297.5299987792969,298.8500061035156,18604600
2021-09-24,290.1343078613281,299.3500061035156,299.79998779296875,296.92999267578125,298.2300109863281,14999000
2021-09-27,285.11376953125,294.1700134277344,296.4700012207031,292.94000244140625,296.1400146484375,23571700
2021-09-28,274.79156494140625,283.5199890136719,290.7799987792969,282.75,289.79998779296875,43186200
2021-09-29,275.25689697265625,284.0,286.7699890136719,283.010009765625,285.1000061035156,26353700
2021-09-30,273.2408752441406,281.9200134277344,287.8299865722656,281.6199951171875,285.7099914550781,32343600
2021-10-01,280.19989013671875,289.1000061035156,289.9800109863281,281.2900085449219,282.1199951171875,30086300
2021-10-04,274.3942565917969,283.1099853515625,287.75,280.25,287.3999938964844,31350700
2021-10-05,279.87030029296875,288.760009765625,290.3999938964844,284.04998779296875,284.04998779296875,24993000
2021-10-06,284.0863952636719,293.1099853515625,293.6300048828125,285.510009765625,285.7799987792969,28002600
2021-10-07,285.7727966308594,294.8500061035156,296.6400146484375,293.9200134277344,295.17999267578125,20430500
2021-10-08,285.7727966308594,294.8500061035156,296.6400146484375,293.760009765625,296.2200012207031,17685700
2021-10-11,285.1719665527344,294.2300109863281,297.9700012207031,292.75,292.9200134277344,19298600
2021-10-12,283.863525390625,292.8800048828125,295.44000244140625,292.3500061035156,295.3399963378906,17974100
2021-10-13,287.18792724609375,296.30999755859375,297.2799987792969,293.489990234375,294.9100036621094,23416300
2021-10-14,293.4296875,302.75,303.2699890136719,297.8299865722656,299.2099914550781,27262900
2021-10-15,294.8447265625,304.2099914550781,304.45001220703125,300.5199890136719,302.3399963378906,25384800
2021-10-18,297.8298645019531,307.2900085449219,308.2099914550781,302.69000244140625,303.57000732421875,22729300
2021-10-19,298.74090576171875,308.2300109863281,309.29998779296875,307.2200012207031,308.3500061035156,17682100
2021-10-20,297.9462585449219,307.4100036621094,309.70001220703125,306.1099853515625,309.2099914550781,16537100
2021-10-21,301.1930847167969,310.760009765625,311.0199890136719,306.3599853515625,307.1700134277344,16918100
2021-10-22,299.6422424316406,309.1600036621094,311.0899963378906,307.79998779296875,310.3999938964844,17449300
2021-10-25,298.6440124511719,308.1300048828125,309.3999938964844,306.4599914550781,309.3599853515625,17554500
2021-10-26,300.56298828125,310.1099853515625,312.3999938964844,308.6000061035156,311.0,28107300
2021-10-27,313.2210388183594,323.1700134277344,326.1000061035156,316.0,316.0,52588700
2021-10-28,314.3647155761719,324.3500061035156,324.8699951171875,321.3599853515625,324.3299865722656,26297900
2021-10-29,321.41082763671875,331.6199951171875,332.0,323.8999938964844,324.1300048828125,34766000
2021-11-01,319.2301330566406,329.3699951171875,331.489990234375,326.3699951171875,331.3599853515625,27073200
2021-11-02,322.8744201660156,333.1300048828125,333.45001220703125,330.0,330.30999755859375,26487100
2021-11-03,323.71759033203125,334.0,334.8999938964844,330.6499938964844,333.8999938964844,21500100
2021-11-04,326.0824279785156,336.44000244140625,336.5400085449219,329.510009765625,332.8900146484375,23992200
2021-11-05,325.71417236328125,336.05999755859375,338.7900085449219,334.4200134277344,338.510009765625,22570100
2021-11-08,326.615478515625,336.989990234375,337.6499938964844,334.44000244140625,337.29998779296875,20897000
2021-11-09,325.6075439453125,335.95001220703125,338.7200012207031,334.5299987792969,337.1099853515625,21307400
2021-11-10,320.6161193847656,330.79998779296875,334.6300048828125,329.9200134277344,334.57000732421875,25500900
2021-11-11,322.1959228515625,332.42999267578125,333.7699890136719,330.510009765625,331.25,16849800
2021-11-12,326.35382080078125,336.7200012207031,337.2300109863281,333.7900085449219,333.9200134277344,23831000
2021-11-15,325.723876953125,336.07000732421875,337.8800048828125,334.0299987792969,337.5400085449219,16723000
2021-11-16,329.0579833984375,339.510009765625,340.6700134277344,335.510009765625,335.67999267578125,20886800
2021-11-17,329.28125,339.1199951171875,342.19000244140625,338.0,338.94000244140625,19053400
2021-11-18,331.368896484375,341.2699890136719,342.45001220703125,337.1199951171875,338.17999267578125,22463500
2021-11-19,333.15545654296875,343.1099853515625,345.1000061035156,342.20001220703125,342.6400146484375,21963400
2021-11-22,329.9706115722656,339.8299865722656,349.6700134277344,339.54998779296875,344.6199951171875,31031100
2021-11-23,327.8830871582031,337.67999267578125,339.45001220703125,333.55999755859375,337.04998779296875,30427600
2021-11-24,328.1063537597656,337.9100036621094,338.1600036621094,333.9100036621094,336.2799987792969,21661300
2021-11-26,320.11517333984375,329.67999267578125,337.92999267578125,328.1199951171875,334.3500061035156,24217200
2021-11-29,326.8635559082031,336.6300048828125,339.0299987792969,334.739990234375,334.94000244140625,28563500
2021-11-30,320.998779296875,330.5899963378906,337.7799987792969,328.989990234375,335.32000732421875,42885600
2021-12-01,320.5035400390625,330.0799865722656,339.2799987792969,329.3900146484375,335.1300048828125,33337600
2021-12-02,319.9306640625,329.489990234375,333.489990234375,327.79998779296875,330.29998779296875,30766000
2021-12-03,313.6387023925781,323.010009765625,332.70001220703125,318.0299987792969,331.989990234375,41779300
2021-12-06,316.72637939453125,326.19000244140625,327.45001220703125,319.2300109863281,323.95001220703125,30032600
2021-12-07,325.203125,334.9200134277344,335.79998779296875,330.1000061035156,331.6400146484375,31021900
2021-12-08,325.251708984375,334.9700012207031,335.5,330.79998779296875,335.30999755859375,24761000
2021-12-09,323.4359130859375,333.1000061035156,336.489990234375,332.1199951171875,334.4100036621094,22214200
2021-12-10,332.6020812988281,342.5400085449219,343.0,334.7900085449219,334.9800109863281,38095700
2021-12-13,329.5531311035156,339.3999938964844,343.7900085449219,339.0799865722656,340.67999267578125,28899400
2021-12-14,318.8140563964844,328.3399963378906,334.6400146484375,324.1099853515625,333.2200012207031,44438700
2021-12-15,324.94091796875,334.6499938964844,335.19000244140625,324.5,328.6099853515625,35381100
2021-12-16,315.47381591796875,324.8999938964844,336.760009765625,323.0199890136719,335.7099914550781,35034800
2021-12-17,314.4057312011719,323.79998779296875,324.9200134277344,317.25,320.8800048828125,47750300
2021-12-20,310.62860107421875,319.9100036621094,322.79998779296875,317.57000732421875,320.04998779296875,28326500
2021-12-21,317.79449462890625,327.2900085449219,327.7300109863281,319.79998779296875,323.2900085449219,24740600
2021-12-22,323.5329895019531,333.20001220703125,333.6099853515625,325.75,328.29998779296875,24831500
2021-12-23,324.97979736328125,334.69000244140625,336.3900146484375,332.7300109863281,332.75,19617800
2021-12-27,332.5146484375,342.45001220703125,342.4800109863281,335.42999267578125,335.4599914550781,19947000
2021-12-28,331.3495178222656,341.25,343.80999755859375,340.32000732421875,343.1499938964844,15661500
2021-12-29,332.0291748046875,341.95001220703125,344.29998779296875,339.67999267578125,341.29998779296875,15042000
2021-12-30,329.4754943847656,339.32000732421875,343.1300048828125,338.82000732421875,341.9100036621094,15994500
2021-12-31,326.5625305175781,336.32000732421875,339.3599853515625,335.8500061035156,338.510009765625,18000800
2022-01-03,325.0380554199219,334.75,338.0,329.7799987792969,335.3500061035156,28865100
2022-01-04,319.4646301269531,329.010009765625,335.20001220703125,326.1199951171875,334.8299865722656,32674300
2022-01-05,307.2010498046875,316.3800048828125,326.07000732421875,315.9800109863281,325.8599853515625,40054300
2022-01-06,304.7735595703125,313.8800048828125,318.70001220703125,311.489990234375,313.1499938964844,39646100
2022-01-07,304.92889404296875,314.0400085449219,316.5,310.0899963378906,314.1499938964844,32720000
2022-01-10,305.1521911621094,314.2699890136719,314.7200012207031,304.69000244140625,309.489990234375,44289500
2022-01-11,305.8416442871094,314.9800109863281,316.6099853515625,309.8900146484375,313.3800048828125,29386800
2022-01-12,309.03619384765625,318.2699890136719,323.4100036621094,317.0799865722656,319.6700134277344,34372200
2022-01-13,295.95697021484375,304.79998779296875,320.8800048828125,304.0,320.4700012207031,45366000
2022-01-14,301.20025634765625,310.20001220703125,310.82000732421875,303.75,304.25,39846400
2022-01-18,293.8693542480469,302.6499938964844,309.79998779296875,301.739990234375,304.07000732421875,42333200
2022-01-19,294.5296325683594,303.3299865722656,313.9100036621094,302.70001220703125,306.2900085449219,45933900
2022-01-20,292.849853515625,301.6000061035156,311.6499938964844,301.1400146484375,309.07000732421875,35380700
2022-01-21,287.4413757324219,296.0299987792969,304.1099853515625,295.6099853515625,302.69000244140625,57984400
2022-01-24,287.77154541015625,296.3699951171875,297.1099853515625,276.04998779296875,292.20001220703125,85731500
2022-01-25,280.1201477050781,288.489990234375,294.989990234375,285.1700134277344,291.5199890136719,72848600
2022-01-26,288.1017150878906,296.7099914550781,308.5,293.0299987792969,307.989990234375,90428900
2022-01-27,291.140869140625,299.8399963378906,307.29998779296875,297.92999267578125,302.6600036621094,53481300
2022-01-28,299.3166198730469,308.260009765625,308.4800109863281,294.45001220703125,300.2300109863281,49743700
2022-01-31,301.9576721191406,310.9800109863281,312.3800048828125,306.3699951171875,308.95001220703125,46444500
2022-02-01,299.8021545410156,308.760009765625,310.6300048828125,305.1300048828125,310.4100036621094,40950400
2022-02-02,304.3657531738281,313.4599914550781,315.1199951171875,308.8800048828125,309.6300048828125,36636000
2022-02-03,292.5099792480469,301.25,311.2300109863281,299.9599914550781,309.489990234375,43730000
2022-02-04,297.0639343261719,305.94000244140625,308.79998779296875,299.9700012207031,300.2099914550781,35096500
2022-02-07,292.21868896484375,300.95001220703125,307.8399963378906,299.8999938964844,306.1700134277344,28533300
2022-02-08,295.72393798828125,304.55999755859375,305.55999755859375,299.95001220703125,301.25,32421200
2022-02-09,302.18096923828125,311.2099914550781,311.92999267578125,307.3900146484375,309.8699951171875,31284700
2022-02-10,293.607177734375,302.3800048828125,309.1199951171875,300.70001220703125,304.0400085449219,45386200
2022-02-11,286.4801330566406,295.0400085449219,304.2900085449219,294.2200012207031,303.19000244140625,39175600
2022-02-14,286.4412841796875,295.0,296.760009765625,291.3500061035156,293.7699890136719,36359500
2022-02-15,291.7526550292969,300.4700012207031,300.79998779296875,297.0199890136719,300.010009765625,27058300
2022-02-16,291.41204833984375,299.5,300.8699951171875,293.67999267578125,298.3699951171875,29982100
2022-02-17,282.8788757324219,290.7300109863281,296.79998779296875,290.0,296.3599853515625,32461600
2022-02-18,280.1545104980469,287.92999267578125,293.8599853515625,286.30999755859375,293.04998779296875,34264000
2022-02-22,279.9501953125,287.7200012207031,291.5400085449219,284.5,285.0,41736100
2022-02-23,272.70135498046875,280.2699890136719,291.70001220703125,280.1000061035156,290.17999267578125,37811200
2022-02-24,286.63470458984375,294.5899963378906,295.1600036621094,271.5199890136719,272.510009765625,56989700
2022-02-25,289.28118896484375,297.30999755859375,297.6300048828125,291.6499938964844,295.1400146484375,32546700
2022-02-28,290.72125244140625,298.7900085449219,299.1400146484375,293.0,294.30999755859375,34627500
2022-03-01,286.9849548339844,294.95001220703125,299.9700012207031,292.1499938964844,296.3999938964844,31217800
2022-03-02,292.0834045410156,300.19000244140625,301.4700012207031,293.70001220703125,295.3599853515625,31873000
2022-03-03,287.9287414550781,295.9200134277344,303.1300048828125,294.04998779296875,302.8900146484375,27314500
2022-03-04,282.0323791503906,289.8599853515625,295.6600036621094,287.1700134277344,294.2900085449219,32356500
2022-03-07,271.3780517578125,278.9100036621094,289.69000244140625,278.5299987792969,288.5299987792969,43157200
2022-03-08,268.40069580078125,275.8500061035156,283.9599914550781,270.0,277.79998779296875,48159500
2022-03-09,280.7091064453125,288.5,289.6000061035156,280.7799987792969,283.44000244140625,35204500
2022-03-10,277.8777160644531,285.5899963378906,286.6000061035156,280.5799865722656,283.0199890136719,30628000
2022-03-11,272.50677490234375,280.07000732421875,289.510009765625,279.42999267578125,287.9599914550781,27209300
2022-03-14,268.9748229980469,276.44000244140625,285.3999938964844,275.82000732421875,280.3399963378906,30660700
2022-03-15,279.39556884765625,287.1499938964844,287.82000732421875,278.7300109863281,280.3500061035156,34245100
2022-03-16,286.4400939941406,294.3900146484375,294.57000732421875,283.20001220703125,289.1099853515625,37826300
2022-03-17,287.2475891113281,295.2200012207031,295.6099853515625,289.3699951171875,293.2900085449219,30816600
2022-03-18,292.31695556640625,300.42999267578125,301.0,292.7300109863281,295.3699951171875,43390600
2022-03-21,291.0812072753906,299.1600036621094,300.1400146484375,294.8999938964844,298.8900146484375,28351200
2022-03-22,295.848876953125,304.05999755859375,305.0,298.7699890136719,299.79998779296875,27599700
2022-03-23,291.40228271484375,299.489990234375,303.2300109863281,297.7200012207031,300.510009765625,25715400
2022-03-24,295.88787841796875,304.1000061035156,304.20001220703125,298.32000732421875,299.1400146484375,24484500
2022-03-25,295.4792175292969,303.67999267578125,305.5,299.2900085449219,305.2300109863281,22566500
2022-03-28,302.3096923828125,310.70001220703125,310.79998779296875,304.3299865722656,304.3299865722656,29578200
2022-03-29,306.89239501953125,315.4100036621094,315.82000732421875,309.04998779296875,313.9100036621094,30393400
2022-03-30,305.38427734375,313.8599853515625,315.95001220703125,311.5799865722656,313.760009765625,28163600
2022-03-31,299.9841613769531,308.30999755859375,315.1400146484375,307.8900146484375,313.8999938964844,33422100
2022-04-01,301.06414794921875,309.4200134277344,310.1300048828125,305.5400085449219,309.3699951171875,27110500
2022-04-04,306.4642333984375,314.9700012207031,315.1099853515625,309.7099914550781,310.0899963378906,24289600
2022-04-05,302.4847412109375,310.8800048828125,314.8699951171875,309.8699951171875,313.2699890136719,23156700
2022-04-06,291.41204833984375,299.5,307.0,296.7099914550781,305.19000244140625,40110400
2022-04-07,293.2315673828125,301.3699951171875,303.6499938964844,296.3500061035156,296.6600036621094,31411200
2022-04-08,288.95037841796875,296.9700012207031,301.1199951171875,296.2799987792969,300.44000244140625,24361900
2022-04-11,277.55657958984375,285.260009765625,292.6099853515625,285.0,291.7900085449219,34569300
2022-04-12,274.4430236816406,282.05999755859375,290.739990234375,280.489990234375,289.239990234375,30966700
2022-04-13,279.8528747558594,287.6199951171875,288.5799865722656,281.29998779296875,282.7300109863281,21907200
2022-04-14,272.27325439453125,279.8299865722656,288.30999755859375,279.32000732421875,288.0899963378906,28221600
2022-04-18,272.9446105957031,280.5199890136719,282.4599914550781,278.3399963378906,278.9100036621094,20778000
2022-04-19,277.59552001953125,285.29998779296875,286.1700134277344,278.4100036621094,279.3800048828125,22297700
2022-04-20,278.6269226074219,286.3599853515625,289.70001220703125,285.3699951171875,289.3999938964844,22906700
2022-04-21,273.22674560546875,280.80999755859375,293.29998779296875,280.05999755859375,288.5799865722656,29454600
2022-04-22,266.6298828125,274.0299987792969,283.20001220703125,273.3800048828125,281.67999267578125,29405800
2022-04-25,273.1391906738281,280.7200012207031,281.1099853515625,270.7699890136719,273.2900085449219,35678900
2022-04-26,262.9227600097656,270.2200012207031,278.3599853515625,270.0,277.5,46518400
2022-04-27,275.5716552734375,283.2200012207031,290.9700012207031,279.1600036621094,282.1000061035156,63477700
2022-04-28,281.8085632324219,289.6300048828125,290.9800109863281,281.4599914550781,285.19000244140625,33646600
2022-04-29,270.0256652832031,277.5199890136719,289.8800048828125,276.5,288.6099853515625,37073900
2022-05-02,276.7879333496094,284.4700012207031,284.94000244140625,276.2200012207031,277.7099914550781,35151100
2022-05-03,274.17059326171875,281.7799987792969,284.1300048828125,280.1499938964844,283.9599914550781,25978600
2022-05-04,282.1491394042969,289.9800109863281,290.8800048828125,276.7300109863281,282.5899963378906,33599300
2022-05-05,269.8602600097656,277.3500061035156,286.3500061035156,274.3399963378906,285.5400085449219,43260400
2022-05-06,267.3110046386719,274.7300109863281,279.25,271.2699890136719,274.80999755859375,37780300
2022-05-09,257.43505859375,264.5799865722656,272.3599853515625,263.32000732421875,270.05999755859375,47726000
2022-05-10,262.22216796875,269.5,273.75,265.07000732421875,271.69000244140625,39336400
2022-05-11,253.51390075683594,260.54998779296875,271.3599853515625,259.29998779296875,265.67999267578125,48975900
2022-05-12,248.454345703125,255.35000610351562,259.8800048828125,250.02000427246094,257.69000244140625,51033800
2022-05-13,254.06851196289062,261.1199951171875,263.0400085449219,255.35000610351562,257.3500061035156,34925100
2022-05-16,254.43821716308594,261.5,265.82000732421875,255.77999877929688,259.9599914550781,32550900
2022-05-17,259.6145935058594,266.82000732421875,268.3299865722656,262.4599914550781,266.1099853515625,28828800
2022-05-18,247.79440307617188,254.0800018310547,263.6000061035156,252.77000427246094,263.0,31356000
2022-05-19,246.877685546875,253.13999938964844,257.6700134277344,251.8800048828125,253.89999389648438,32692300
2022-05-20,246.31202697753906,252.55999755859375,258.5400085449219,246.44000244140625,257.239990234375,39199300
2022-05-23,254.2018585205078,260.6499938964844,261.5,253.42999267578125,255.49000549316406,33175400
2022-05-24,253.1973419189453,259.6199951171875,261.3299865722656,253.5,257.8900146484375,29043900
2022-05-25,256.025634765625,262.5199890136719,264.5799865722656,257.1300048828125,258.1400146484375,28547900
2022-05-26,259.322021484375,265.8999938964844,267.1099853515625,261.42999267578125,262.2699890136719,25002100
2022-05-27,266.4804382324219,273.239990234375,273.3399963378906,267.55999755859375,268.4800109863281,26910800
2022-05-31,265.144287109375,271.8699951171875,274.7699890136719,268.92999267578125,272.5299987792969,37827700
2022-06-01,265.68072509765625,272.4200134277344,277.69000244140625,270.0400085449219,275.20001220703125,25292200
2022-06-02,267.7872619628906,274.5799865722656,274.6499938964844,261.6000061035156,264.45001220703125,44008200
2022-06-03,263.340087890625,270.0199890136719,273.45001220703125,268.4100036621094,270.30999755859375,28059000
2022-06-06,262.10150146484375,268.75,274.17999267578125,267.2200012207031,272.05999755859375,22400300
2022-06-07,265.7586975097656,272.5,273.1300048828125,265.94000244140625,266.6400146484375,22860700
2022-06-08,263.720458984375,270.4100036621094,273.0,269.6099853515625,271.7099914550781,17372300
2022-06-09,258.23944091796875,264.7900085449219,272.7099914550781,264.6300048828125,267.7799987792969,26439700
2022-06-10,246.73141479492188,252.99000549316406,260.5799865722656,252.52999877929688,260.5799865722656,31422800
2022-06-13,236.26681518554688,242.25999450683594,249.02000427246094,241.52999877929688,245.11000061035156,46135800
2022-06-14,238.441650390625,244.49000549316406,245.74000549316406,241.50999450683594,243.86000061035156,28651500
2022-06-15,245.5318145751953,251.75999450683594,255.3000030517578,246.4199981689453,248.30999755859375,33111700
2022-06-16,238.90977478027344,244.97000122070312,247.4199981689453,243.02000427246094,245.97999572753906,33169200
2022-06-17,241.5234832763672,247.64999389648438,250.5,244.02999877929688,244.6999969482422,43084800
2022-06-21,247.4628448486328,253.74000549316406,254.75,249.50999450683594,250.25999450683594,29928300
2022-06-22,246.867919921875,253.1300048828125,257.1700134277344,250.3699951171875,251.88999938964844,25939900
2022-06-23,252.45614624023438,258.8599853515625,259.3699951171875,253.6300048828125,255.57000732421875,25861400
2022-06-24,261.0775451660156,267.70001220703125,267.9800109863281,261.7200012207031,261.80999755859375,33923200
2022-06-27,258.3369445800781,264.8900146484375,268.29998779296875,263.2799987792969,268.2099914550781,24615100
2022-06-28,250.13504028320312,256.4800109863281,266.9100036621094,256.32000732421875,263.9800109863281,27295500
2022-06-29,253.82159423828125,260.260009765625,261.9700012207031,255.75999450683594,257.5899963378906,20069800
2022-06-30,250.4763641357422,256.8299865722656,259.5299987792969,252.89999389648438,257.04998779296875,31730900
2022-07-01,253.15834045410156,259.5799865722656,259.7699890136719,254.61000061035156,256.3900146484375,22837700
2022-07-05,256.34747314453125,262.8500061035156,262.9800109863281,254.74000549316406,256.1600036621094,22941000
2022-07-06,259.6242980957031,266.2099914550781,267.989990234375,262.3999938964844,263.75,23824400
2022-07-07,261.76007080078125,268.3999938964844,269.05999755859375,265.0199890136719,265.1199951171875,20859900
2022-07-08,261.0384216308594,267.6600036621094,268.1000061035156,263.2900085449219,264.7900085449219,19658800
2022-07-11,257.96636962890625,264.510009765625,266.5299987792969,262.17999267578125,265.6499938964844,19455200
2022-07-12,247.39454650878906,253.6699981689453,265.94000244140625,252.0399932861328,265.8800048828125,35868500
2022-07-13,246.46803283691406,252.72000122070312,253.5500030517578,248.11000061035156,250.19000244140625,29497400
2022-07-14,247.79440307617188,254.0800018310547,255.13999938964844,245.94000244140625,250.57000732421875,25102800
2022-07-15,250.369140625,256.7200012207031,260.3699951171875,254.77000427246094,255.72000122070312,29774100
2022-07-18,247.960205078125,254.25,260.8399963378906,253.3000030517578,259.75,20975000
2022-07-19,253.10958862304688,259.5299987792969,259.7200012207031,253.67999267578125,257.5799865722656,25012600
2022-07-20,255.7817840576172,262.2699890136719,264.8699951171875,258.9100036621094,259.8999938964844,22788300
2022-07-21,258.2882385253906,264.8399963378906,264.8900146484375,257.0299987792969,259.7900085449219,22404700
2022-07-22,253.91908264160156,260.3599853515625,265.3299865722656,259.07000732421875,265.239990234375,21881300
2022-07-25,252.4269256591797,258.8299865722656,261.5,256.80999755859375,261.0,21056000
2022-07-26,245.6683349609375,251.89999389648438,259.8800048828125,249.57000732421875,259.8599853515625,39348000
2022-07-27,262.0917663574219,268.739990234375,270.04998779296875,258.8500061035156,261.1600036621094,45994000
2022-07-28,269.5719909667969,276.4100036621094,277.8399963378906,267.8699951171875,269.75,33459300
2022-07-29,273.79486083984375,280.739990234375,282.0,276.6300048828125,277.70001220703125,32152800
2022-08-01,271.1324157714844,278.010009765625,281.2799987792969,275.8399963378906,277.82000732421875,21539600
2022-08-02,268.0213317871094,274.82000732421875,277.8900146484375,272.3800048828125,276.0,22754200
2022-08-03,275.48211669921875,282.4700012207031,283.5,276.6099853515625,276.760009765625,23518900
2022-08-04,276.6329345703125,283.6499938964844,283.79998779296875,280.1700134277344,281.79998779296875,18098700
2022-08-05,275.9112548828125,282.9100036621094,283.6499938964844,278.67999267578125,279.1499938964844,16774600
2022-08-08,273.38531494140625,280.32000732421875,285.9200134277344,279.32000732421875,284.04998779296875,18739200
2022-08-09,275.3163146972656,282.29998779296875,283.0799865722656,277.6099853515625,279.6400146484375,23405200
2022-08-10,282.006591796875,289.1600036621094,289.80999755859375,286.94000244140625,288.1700134277344,24687800
2022-08-11,279.9195556640625,287.0199890136719,291.2099914550781,286.510009765625,290.8500061035156,20065900
2022-08-12,284.6885681152344,291.9100036621094,291.9100036621094,286.94000244140625,288.4800109863281,22619700
2022-08-15,286.2099609375,293.4700012207031,294.17999267578125,290.1099853515625,291.0,18085700
2022-08-16,285.46875,292.7099914550781,294.0400085449219,290.4200134277344,291.989990234375,18102900
2022-08-17,284.7161865234375,291.32000732421875,293.3500061035156,289.4700012207031,289.739990234375,18253400
2022-08-18,283.5922546386719,290.1700134277344,291.9100036621094,289.0799865722656,290.19000244140625,17186200
2022-08-19,279.66339111328125,286.1499938964844,289.25,285.55999755859375,288.8999938964844,20570000
2022-08-22,271.4538269042969,277.75,282.4599914550781,277.2200012207031,282.0799865722656,25061100
2022-08-23,270.1734924316406,276.44000244140625,278.8599853515625,275.3999938964844,276.44000244140625,17527400
2022-08-24,269.5382995605469,275.7900085449219,277.2300109863281,275.1099853515625,275.4100036621094,18137000
2022-08-25,272.5289306640625,278.8500061035156,279.0199890136719,274.5199890136719,277.3299865722656,16583400
2022-08-26,262.0128173828125,268.0899963378906,280.3399963378906,267.9800109863281,279.0799865722656,27549300
2022-08-29,259.2176208496094,265.2300109863281,267.3999938964844,263.8500061035156,265.8500061035156,20338500
2022-08-30,257.0088195800781,262.9700012207031,267.04998779296875,260.6600036621094,266.6700134277344,22767100
2022-08-31,255.54281616210938,261.4700012207031,267.1099853515625,261.3299865722656,265.3900146484375,24791800
2022-09-01,254.4971160888672,260.3999938964844,260.8900146484375,255.41000366210938,258.8699951171875,23263400
2022-09-02,250.25550842285156,256.05999755859375,264.739990234375,254.47000122070312,261.70001220703125,22855400
2022-09-06,247.50921630859375,253.25,257.8299865722656,251.94000244140625,256.20001220703125,21328200
2022-09-07,252.23947143554688,258.0899963378906,258.8299865722656,253.22000122070312,254.6999969482422,24126700
2022-09-08,252.65972900390625,258.5199890136719,260.42999267578125,254.7899932861328,257.510009765625,20319900
2022-09-09,258.46502685546875,264.4599914550781,265.2300109863281,260.2900085449219,260.5,22084700
2022-09-12,260.60546875,266.6499938964844,267.45001220703125,265.1600036621094,265.7799987792969,18747700
2022-09-13,246.27777099609375,251.99000549316406,260.3999938964844,251.58999633789062,258.8399963378906,33353300
2022-09-14,246.50257873535156,252.22000122070312,254.22999572753906,249.86000061035156,253.52999877929688,23913000
2022-09-15,239.81759643554688,245.3800048828125,251.39999389648438,244.02000427246094,249.77000427246094,31530900
2022-09-16,239.192138671875,244.74000549316406,245.3000030517578,242.05999755859375,244.25999450683594,39791800
2022-09-19,238.97711181640625,244.52000427246094,245.13999938964844,240.85000610351562,242.47000122070312,26826900
2022-09-20,236.95401000976562,242.4499969482422,243.50999450683594,239.63999938964844,242.07000732421875,26660300
2022-09-21,233.5333251953125,238.9499969482422,247.66000366210938,238.89999389648438,244.27000427246094,28625600
2022-09-22,235.51734924316406,240.97999572753906,243.86000061035156,237.57000732421875,237.8699951171875,31061200
2022-09-23,232.52670288085938,237.9199981689453,241.1300048828125,235.1999969482422,239.5399932861328,34176000
